id_hecho;provincia_id;provincia_nombre;localidad_id;localidad_nombre;anio;mes;fecha_hecho;hora_hecho;tipo_lugar;tipo_lugar_otro;tipo_lugar_ampliado;motivo_origen_registro;motivo_origen_registro_otro;victima_sexo;victima_identidad_genero;victima_identidad_genero_otro;victima_tr_edad;victima_18_anios_o_mas;inculpado_sexo;inculpado_identidad_genero;inculpado_identidad_genero_otro;inculpado_tr_edad;inculpado_18_anios_o_mas
22678;82;Santa Fe;160;Granadero Baigorria;2021;1;2021-01-09;23:45:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;20-24;Si
22678;82;Santa Fe;160;Granadero Baigorria;2021;1;2021-01-09;23:45:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Mujer trans/travesti;No especificado;20-24;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
22679;82;Santa Fe;270;Rosario;2021;1;2021-01-12;00:10:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;15-19;No;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
22679;82;Santa Fe;270;Rosario;2021;1;2021-01-12;00:10:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;25-29;Si
22680;82;Santa Fe;270;Rosario;2021;1;2021-01-13;03:00:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;40-44;Si
22680;82;Santa Fe;270;Rosario;2021;1;2021-01-13;03:00:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Masculino;Varón;No especificado;55-59;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
22681;82;Santa Fe;270;Rosario;2021;1;2021-01-15;01:25:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;20-24;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
22681;82;Santa Fe;270;Rosario;2021;1;2021-01-15;01:25:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Sin determinar;Sin determinar;No especificado;Sin determinar;Sin determinar
22682;82;Santa Fe;270;Rosario;2021;1;2021-01-14;12:00:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Masculino;Varón;No especificado;45-49;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
22682;82;Santa Fe;270;Rosario;2021;1;2021-01-14;12:00:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;30-34;Si
22683;82;Santa Fe;160;Granadero Baigorria;2021;1;2021-01-20;19:15:00;Comercio;No especificado;Comercio;Intervención policial;No especificado;Masculino;Varón;No especificado;60-64;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
22683;82;Santa Fe;160;Granadero Baigorria;2021;1;2021-01-20;19:15:00;Comercio;No especificado;Comercio;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Sin determinar;Sin determinar;No especificado;Sin determinar;Sin determinar
22684;82;Santa Fe;270;Rosario;2021;1;2021-01-24;04:30:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Sin determinar;Sin determinar;No especificado;Sin determinar;Sin determinar
22684;82;Santa Fe;270;Rosario;2021;1;2021-01-24;04:30:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;25-29;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
22685;82;Santa Fe;270;Rosario;2021;1;2021-01-23;07:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;35-39;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
22685;82;Santa Fe;270;Rosario;2021;1;2021-01-23;07:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Sin determinar;Sin determinar;No especificado;Sin determinar;Sin determinar
22686;82;Santa Fe;160;Granadero Baigorria;2021;1;2021-01-28;04:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;30-34;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
22686;82;Santa Fe;160;Granadero Baigorria;2021;1;2021-01-28;04:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Sin determinar;Sin determinar;No especificado;Sin determinar;Sin determinar
22687;82;Santa Fe;130;San Justo;2021;1;2021-01-01;05:40:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;15-19;Si
22687;82;Santa Fe;130;San Justo;2021;1;2021-01-01;05:40:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;60-64;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
22688;82;Santa Fe;70;Luis Palacios (Est. La Salada);2021;1;2021-01-15;09:30:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;35-39;Si
22688;82;Santa Fe;70;Luis Palacios (Est. La Salada);2021;1;2021-01-15;09:30:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;35-39;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
22693;58;Neuquén;20;San Patricio del Chañar;2021;1;2021-01-09;05:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;25-29;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
22693;58;Neuquén;20;San Patricio del Chañar;2021;1;2021-01-09;05:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;20-24;Si
22694;58;Neuquén;10;Añelo;2021;3;2021-03-08;01:00:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Masculino;Varón;No especificado;20-24;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
22694;58;Neuquén;10;Añelo;2021;3;2021-03-08;01:00:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;35-39;Si
22695;58;Neuquén;10;Añelo;2021;3;2021-03-09;02:00:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Masculino;Varón;No especificado;40-44;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
22695;58;Neuquén;10;Añelo;2021;3;2021-03-09;02:00:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;35-39;Si
22696;78;Santa Cruz;60;Las Heras;2021;4;2021-04-06;11:20:00;Vía pública;No especificado;Vía pública;Denuncia particular;No especificado;Masculino;Varón;No especificado;50-54;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
22696;78;Santa Cruz;60;Las Heras;2021;4;2021-04-06;11:20:00;Vía pública;No especificado;Vía pública;Denuncia particular;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;55-59;Si
22697;90;Tucumán;80;La Florida;2020;3;2020-03-01;06:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;Sin determinar;Sin determinar;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
22697;90;Tucumán;80;La Florida;2020;3;2020-03-01;06:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Femenino;Mujer;No especificado;Sin determinar;Sin determinar
22698;90;Tucumán;10;San Miguel de Tucumán (Est. Tucumán);2020;3;2020-03-01;00:10:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;Sin determinar;Sin determinar;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
22698;90;Tucumán;10;San Miguel de Tucumán (Est. Tucumán);2020;3;2020-03-01;00:10:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Femenino;Mujer;No especificado;25-29;Si
22699;90;Tucumán;20;El Manantial;2020;3;2020-03-04;21:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Sin determinar;Sin determinar;No especificado;Sin determinar;Sin determinar
22699;90;Tucumán;20;El Manantial;2020;3;2020-03-04;21:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;65-69;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
22700;90;Tucumán;10;San Miguel de Tucumán (Est. Tucumán);2020;3;2020-03-07;04:15:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;55-59;Si
22700;90;Tucumán;10;San Miguel de Tucumán (Est. Tucumán);2020;3;2020-03-07;04:15:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;Sin determinar;Sin determinar;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
22701;90;Tucumán;10;San Miguel de Tucumán (Est. Tucumán);2020;3;2020-03-12;22:30:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;10-14;No
22701;90;Tucumán;10;San Miguel de Tucumán (Est. Tucumán);2020;3;2020-03-12;22:30:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Masculino;Varón;No especificado;Sin determinar;Sin determinar;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
22702;90;Tucumán;10;San Miguel de Tucumán (Est. Tucumán);2020;3;2020-03-15;05:00:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Masculino;Varón;No especificado;Sin determinar;Sin determinar;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
22702;90;Tucumán;10;San Miguel de Tucumán (Est. Tucumán);2020;3;2020-03-15;05:00:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;Sin determinar;Sin determinar
22703;90;Tucumán;100;Villa Mariano Moreno - El Colmenar;2020;3;2020-03-15;17:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;Sin determinar;Sin determinar;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
22703;90;Tucumán;100;Villa Mariano Moreno - El Colmenar;2020;3;2020-03-15;17:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;15-19;Si
22703;90;Tucumán;100;Villa Mariano Moreno - El Colmenar;2020;3;2020-03-15;17:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;Sin determinar;Sin determinar
22704;90;Tucumán;20;Banda del Río Salí;2020;3;2020-03-16;12:30:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;Sin determinar;Sin determinar;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
22704;90;Tucumán;20;Banda del Río Salí;2020;3;2020-03-16;12:30:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;65-69;Si
22705;90;Tucumán;10;San Miguel de Tucumán (Est. Tucumán);2020;3;2020-03-22;03:00:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Sin determinar;Sin determinar;No especificado;Sin determinar;Sin determinar
22705;90;Tucumán;10;San Miguel de Tucumán (Est. Tucumán);2020;3;2020-03-22;03:00:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Masculino;Varón;No especificado;Sin determinar;Sin determinar;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
22706;90;Tucumán;10;San Miguel de Tucumán (Est. Tucumán);2020;3;2020-03-29;07:30:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;35-39;Si
22706;90;Tucumán;10;San Miguel de Tucumán (Est. Tucumán);2020;3;2020-03-29;07:30:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;Sin determinar;Sin determinar;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
22712;90;Tucumán;10;San Miguel de Tucumán (Est. Tucumán);2020;4;2020-04-05;05:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;25-29;Si
22712;90;Tucumán;10;San Miguel de Tucumán (Est. Tucumán);2020;4;2020-04-05;05:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;20-24;Si
22712;90;Tucumán;10;San Miguel de Tucumán (Est. Tucumán);2020;4;2020-04-05;05:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;25-29;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
22713;90;Tucumán;10;San Miguel de Tucumán (Est. Tucumán);2020;4;2020-04-08;13:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;Sin determinar;Sin determinar
22713;90;Tucumán;10;San Miguel de Tucumán (Est. Tucumán);2020;4;2020-04-08;13:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;10-14;No;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
22714;90;Tucumán;10;San Miguel de Tucumán (Est. Tucumán);2020;4;2020-04-10;20:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;20-24;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
22714;90;Tucumán;10;San Miguel de Tucumán (Est. Tucumán);2020;4;2020-04-10;20:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;Sin determinar;Sin determinar
22715;90;Tucumán;10;San Miguel de Tucumán (Est. Tucumán);2020;4;2020-04-12;05:00:00;Vía pública;No especificado;Vía pública;Otros;Sin determinar;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;Sin determinar;Sin determinar
22715;90;Tucumán;10;San Miguel de Tucumán (Est. Tucumán);2020;4;2020-04-12;05:00:00;Vía pública;No especificado;Vía pública;Otros;Sin determinar;Masculino;Varón;No especificado;Sin determinar;Sin determinar;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
22716;90;Tucumán;10;San Miguel de Tucumán (Est. Tucumán);2020;4;2020-04-20;15:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;Sin determinar;Sin determinar;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
22716;90;Tucumán;10;San Miguel de Tucumán (Est. Tucumán);2020;4;2020-04-20;15:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;15-19;Si
22717;90;Tucumán;50;Concepción;2020;4;2020-04-24;02:30:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;15-19;Si
22717;90;Tucumán;50;Concepción;2020;4;2020-04-24;02:30:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Masculino;Varón;No especificado;Sin determinar;Sin determinar;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
22718;90;Tucumán;10;San Miguel de Tucumán (Est. Tucumán);2020;4;2020-04-30;21:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Sin determinar;Sin determinar;No especificado;Sin determinar;Sin determinar
22718;90;Tucumán;10;San Miguel de Tucumán (Est. Tucumán);2020;4;2020-04-30;21:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;20-24;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
22719;66;Salta;90;Embarcación;2021;1;2021-01-09;06:37:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Femenino;Mujer;No especificado;10-14;No;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
22719;66;Salta;90;Embarcación;2021;1;2021-01-09;06:37:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;15-19;Si
22720;66;Salta;20;Colonia Santa Rosa;2021;1;2021-01-12;19:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;25-29;Si
22720;66;Salta;20;Colonia Santa Rosa;2021;1;2021-01-12;19:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;25-29;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
22721;66;Salta;70;San Ramón de la Nueva Orán (Est. Orán);2021;1;2021-01-24;10:55:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;20-24;Si
22721;66;Salta;70;San Ramón de la Nueva Orán (Est. Orán);2021;1;2021-01-24;10:55:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;25-29;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
22722;66;Salta;90;Embarcación;2021;1;2021-01-26;22:35:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Masculino;Varón;No especificado;20-24;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
22722;66;Salta;90;Embarcación;2021;1;2021-01-26;22:35:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;15-19;Si
22723;66;Salta;50;Salta;2021;1;2021-01-12;18:18:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;15-19;No;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
22723;66;Salta;50;Salta;2021;1;2021-01-12;18:18:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;15-19;No
22724;66;Salta;50;Salta;2021;2;2021-02-01;02:20:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;40-44;Si
22724;66;Salta;50;Salta;2021;2;2021-02-01;02:20:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;25-29;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
22725;18;Corrientes;20;Corrientes;2020;4;2020-04-21;14:30:00;Cárcel o comisaría;No especificado;Cárcel o comisaría;Denuncia particular;No especificado;Masculino;Varón;No especificado;Sin determinar;Sin determinar;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
22725;18;Corrientes;20;Corrientes;2020;4;2020-04-21;14:30:00;Cárcel o comisaría;No especificado;Cárcel o comisaría;Denuncia particular;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Sin determinar;Sin determinar;No especificado;Sin determinar;Sin determinar
22726;18;Corrientes;20;Corrientes;2020;4;2020-04-28;00:15:00;Vía pública;No especificado;Vía pública;Denuncia particular;No especificado;Masculino;Varón;No especificado;30-34;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
22726;18;Corrientes;20;Corrientes;2020;4;2020-04-28;00:15:00;Vía pública;No especificado;Vía pública;Denuncia particular;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;Sin determinar;Sin determinar
22727;18;Corrientes;30;Paso de los Libres;2020;3;2020-03-06;01:00:00;Vía pública;No especificado;Vía pública;Denuncia particular;No especificado;Masculino;Varón;No especificado;25-29;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
22727;18;Corrientes;30;Paso de los Libres;2020;3;2020-03-06;01:00:00;Vía pública;No especificado;Vía pública;Denuncia particular;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Sin determinar;Sin determinar;No especificado;Sin determinar;Sin determinar
22728;18;Corrientes;20;Corrientes;2020;10;2020-10-11;12:30:00;Domicilio particular;No especificado;Domicilio particular;Denuncia particular;No especificado;Femenino;Mujer;No especificado;45-49;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
22728;18;Corrientes;20;Corrientes;2020;10;2020-10-11;12:30:00;Domicilio particular;No especificado;Domicilio particular;Denuncia particular;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;60-64;Si
22729;18;Corrientes;10;San Luis del Palmar;2020;5;2020-05-29;14:30:00;Vía pública;No especificado;Vía pública;Denuncia particular;No especificado;Masculino;Varón;No especificado;65-69;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
22729;18;Corrientes;10;San Luis del Palmar;2020;5;2020-05-29;14:30:00;Vía pública;No especificado;Vía pública;Denuncia particular;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;60-64;Si
22730;18;Corrientes;30;La Cruz;2020;5;2020-05-09;10:40:00;Otro lugar;No especificado;Basural/centro de reciclaje/relleno sanitario;Denuncia particular;No especificado;Femenino;Mujer;No especificado;4 o menos;No;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
22730;18;Corrientes;30;La Cruz;2020;5;2020-05-09;10:40:00;Otro lugar;No especificado;Basural/centro de reciclaje/relleno sanitario;Denuncia particular;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Sin determinar;Sin determinar;No especificado;Sin determinar;Sin determinar
22731;30;Entre Ríos;70;Federación;2021;3;2021-03-12;06:30:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;15-19;Si
22731;30;Entre Ríos;70;Federación;2021;3;2021-03-12;06:30:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;20-24;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
22732;30;Entre Ríos;60;Victoria;2021;3;2021-03-15;01:30:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Femenino;Mujer;No especificado;30-34;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
22732;30;Entre Ríos;60;Victoria;2021;3;2021-03-15;01:30:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;40-44;Si
22734;90;Tucumán;10;San Miguel de Tucumán (Est. Tucumán);2020;1;2020-01-03;08:10:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;25-29;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
22734;90;Tucumán;10;San Miguel de Tucumán (Est. Tucumán);2020;1;2020-01-03;08:10:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;Sin determinar;Sin determinar
22735;90;Tucumán;70;Piedrabuena;2020;1;2020-01-05;21:00:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Masculino;Varón;No especificado;75-79;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
22735;90;Tucumán;70;Piedrabuena;2020;1;2020-01-05;21:00:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;Sin determinar;Sin determinar
22736;90;Tucumán;10;San Miguel de Tucumán (Est. Tucumán);2020;1;2020-01-20;11:20:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;55-59;Si
22736;90;Tucumán;10;San Miguel de Tucumán (Est. Tucumán);2020;1;2020-01-20;11:20:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Femenino;Mujer;No especificado;30-34;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
22737;90;Tucumán;10;San Miguel de Tucumán (Est. Tucumán);2020;1;2020-01-21;08:30:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;Sin determinar;Sin determinar
22737;90;Tucumán;10;San Miguel de Tucumán (Est. Tucumán);2020;1;2020-01-21;08:30:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;35-39;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
22738;90;Tucumán;10;San Miguel de Tucumán (Est. Tucumán);2020;1;2020-01-26;22:20:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Masculino;Varón;No especificado;25-29;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
22738;90;Tucumán;10;San Miguel de Tucumán (Est. Tucumán);2020;1;2020-01-26;22:20:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;Sin determinar;Sin determinar
22739;90;Tucumán;10;San Miguel de Tucumán (Est. Tucumán);2020;1;2020-01-26;01:10:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;Sin determinar;Sin determinar
22739;90;Tucumán;10;San Miguel de Tucumán (Est. Tucumán);2020;1;2020-01-26;01:10:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;20-24;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
